Poem Name,Poem Content
Lettuce,"Some think your commendation you deserve,
'Cause you of old Augustus did preserve.
Why did you still prolong that fatal breath, 
That banish'd Ovid, and was Tully's death? 
But I suppose that neither of 'em you, 
Nor Orator nor Poet ever knew; 
Wherefore I wonder not, you shou'd comply, 
And the Worlds Tyrant so far gratify. 
Thou truly to all Tyrants art of use, 
Their madness flies before thy pow'rful juice. 
Their heads with better wreaths, I pri'thee, crown, 
And let the World in them thy kindness own. 
At thy command forth from its scorched Heart,
Of Tyrants Love the greatest does depart. 
False Love, I mean; for thou ne'r try'st t'expel 
True Love, who, like a good King, governs well. 
Justly that Dog star, Cupid, thou do'st hate, 
Whose fire kills Herbs, and Monsters does create. "
The Request,"I've often wish'd to love; what shall I do?
      Me still the cruel boy does spare;
      And I a double task must bear,
First to woo him, and then a mistress too.
      Come at last and strike, for shame,
If thou art any thing besides a name;
      I'll think thee else no God to be,
But poets rather Gods, who first created thee.

I ask not one in whom all beauties grow;
      Let me but love, whate'er she be,
      She cannot seem deform'd to me;
And I would have her seem to others so.
      Desire takes wings and straight does fly,
It stays not dully to inquire the Why.
      That happy thing, a lover, grown,
I shall not see with others' eyes, scarce with mine own.

If she be coy, and scorn my noble fire;
      If her chill heart I cannot move;
      Why I'll enjoy the very love,
And make a mistress of my own desire.
      Flames their most vigorous heat do hold,
And purest light, if compass'd round with cold:
      So, when sharp winter means most harm,
The springing plants are by the snow itself kept warm.

But do not touch my heart, and so be gone;
      Strike deep thy burning arrows in!
      Lukewarmness I account a sin,
As great in love as in religion.
      Come arm'd with flames; for I would prove
All the extremities of mighty Love.
      Th' excess of heat is but a fable;
We know the torrid zone is now found habitable.

Among the woods and forests thou art found,
      There boars and lions thou dost tame;
      Is not my heart a nobler game?
Let Venus, men; and beasts, Diana, wound!
      Thou dost the birds thy subjects make;
Thy nimble feathers do their wings o'ertake:
      Thou all the spring their songs dost hear;
Make me love too, I'll sing to' thee all the year!

What service can mute fishes do to thee?
      Yet against them thy dart prevails,
      Piercing the armour of their scales;
And still thy sea-born mother lives i'th' sea.
      Dost thou deny only to me
The no-great privilege of captivity?
      I beg or challenge here thy bow;
Either thy pity to me, or else thine anger, show.

Come! or I 'll teach the world to scorn that bow:
      I'll teach them thousand wholesome arts
      Both to resist and cure thy darts,
More than thy skilful Ovid e'er did know.
      Musick of sighs thou shalt not hear,
Nor drink one wretched lover's tasteful tear:
      Nay, unless soon thou woundest me,
My verses shall not only wound, but murder, thee."
The Heart Breaking,"It gave a piteous groan, and so it broke;
      In vain it something would have spoke:
      The love within too strong for 't was,
Like poison put into a Venice-glass.

I thought that this some remedy might prove;
      But oh, the mighty serpent Love,
      Cut by this chance in pieces small,
In all still liv'd, and still it stung in all.

And now, alas! each little broken part
      Feels the whole pain of all my heart;
      And every smallest corner still
Lives with that torment which the whole did kill.

Even so rude armies, when the field they quit,
      And into several quarters get;
      Each troop does spoil and ruin more
Than all join'd in one body did before.

How many Loves reign in my bosom now!
      How many loves, yet all of you!
      Thus have I chang'd with evil fate
My Monarch-love into a Tyrant-state."
Written in Juice of Lemon,"Whilst what I write I do not see,
      I dare thus, ev'n to you, write poetry.
Ah, foolish Muse! which dost so high aspire,
      And know'st her judgment well,
      How much it does thy power excel,
Yet dar'st be read by, thy just doom, the fire.

      Alas! thou think'st thyself secure,
      Because thy form is innocent and pure:
Like hypocrites, which seem unspotted here;
      But, when they sadly come to die,
      And the last fire their truth must try,
Scrawled o'er like thee, and blotted, they appear.

      Go then, but reverently go,
      And, since thou needs must sin, confess it too:
Confess 't, and with humility clothe thy shame;
      For thou, who else must burned be
      An heretick, if she pardon thee,
Mayst like a martyr then enjoy the flame.

      But, if her wisdom grow severe,
      And suffer not her goodness to be there;
If her large mercies cruelly it restrain;
      Be not discourag'd, but require
      A more gentle ordeal fire,
And bid her by love's flames read it again.

      Strange power of heat! thou yet dost show
      Like winter-earth, naked, or cloth'd with snow:
But as, the quickening sun approaching near,
      The plants arise up by degrees;
      A sudden paint adorns the trees,
And all kind Nature's characters appear.

      So, nothing yet in thee is seen;
      But, when a genial heat warms thee within,
A new-born wood of various lines there grows;
      Here buds an A, and there a B,
      Here sprouts a V, and there a T,
And all the flourishing letters stand in rows.

      Still, silly paper! thou wilt think
      That all this might as well be writ with ink:
Oh, no; there's sense in this, and mystery—
      Thou now mayst change thy author's name,
      And to her hand lay noble claim;
For, as she reads, she makes, the words in thee.

      Yet — if thine own unworthiness
      Will still that thou art mine, not hers confess—
Consume thy self with fire before her eyes,
      And so her grace or pity move:
      The gods, though beasts they do not love,
Yet like them when they 're burnt in sacrifice."
The Art of Poetry [excerpt],"Gently make haste, of Labour not afraid;
A hundred times consider what you've said:
Polish, repolish, every Colour lay,
And sometimes add; but oft'ner take away.
'Tis not enough, when swarming Faults are writ,
That here and there are scattered Sparks of Wit;
Each Object must be fix'd in the due place,
And diff'ring parts have Corresponding Grace:
'Till, by a curious Art dispos'd, we find
One perfect whole, of all the pieces join'd.
Keep your subject close, in all you say;
Nor for a sounding Sentence ever stray."
Her Body [The Signature] (audio only), Click the icon above to listen to this audio poem.
The Black Unicorn (audio only), Click the icon above to listen to this audio poem.
Polar Explorer (audio only), Click the icon above to listen to this audio poem.
Astraea Redux,"A Poem on the Happy Restoration and Return of His Second Majesty Charles II., 1660.

Now with a general peace the world was blest,
While ours, a world divided from the rest,
A dreadful quiet felt, and worser far
Than arms, a sullen interval of war:
Thus when black clouds draw down the labouring skies,
Ere yet abroad the winged thunder flies,
An horrid stillness first invades the ear,
And in that silence we the tempest fear.
The ambitious Swede, like restless billows tost,
On this hand gaining what on that he lost,
Though in his life he blood and ruin breathed,
To his now guideless kingdom peace bequeath'd.
And Heaven, that seem'd regardless of our fate,
For France and Spain did miracles create;
Such mortal quarrels to compose in peace,
As nature bred, and interest did increase.
We sigh'd to hear the fair Iberian bride
Must grow a lily to the lily's side;
While our cross stars denied us Charles' bed,
Whom our first flames and virgin love did wed.
For his long absence Church and State did groan;
Madness the pulpit, faction seized the throne:
Experienced age in deep despair was lost,
To see the rebel thrive, the loyal cross'd:
Youth that with joys had unacquainted been,
Envied gray hairs that once good days had seen:
We thought our sires, not with their own content,
Had, ere we came to age, our portion spent.
Nor could our nobles hope their bold attempt
Who ruin'd crowns would coronets exempt:
For when by their designing leaders taught
To strike at power, which for themselves they sought,
The vulgar, gull'd into rebellion, arm'd;
Their blood to action by the prize was warm'd.
The sacred purple, then, and scarlet gown,
Like sanguine dye to elephants, was shown.
Thus when the bold Typhoeus scaled the sky,
And forced great Jove from his own Heaven to fly,
(What king, what crown from treason's reach is free,
If Jove and Heaven can violated be?)
The lesser gods, that shared his prosperous state,
All suffer'd in the exiled Thunderer's fate.
The rabble now such freedom did enjoy,
As winds at sea, that use it to destroy:
Blind as the Cyclop, and as wild as he,
They own'd a lawless, savage liberty;
Like that our painted ancestors so prized,
Ere empire's arts their breasts had civilized.
How great were then our Charles' woes, who thus
Was forced to suffer for himself and us!
He, tost by fate, and hurried up and down,
Heir to his father's sorrows, with his crown,
Could taste no sweets of youth's desired age,
But found his life too true a pilgrimage.
Unconquer'd yet in that forlorn estate,
His manly courage overcame his fate.
His wounds he took, like Romans, on his breast,
Which by his virtue were with laurels drest.
As souls reach Heaven while yet in bodies pent,
So did he live above his banishment.
That sun, which we beheld with cozen'd eyes
Within the water, moved along the skies.
How easy 'tis, when destiny proves kind,
With full-spread sails to run before the wind!
But those that 'gainst stiff gales laveering go,
Must be at once resolved and skilful too.
He would not, like soft Otho, hope prevent,
But stay'd, and suffer'd fortune to repent.
These virtues Galba in a stranger sought,
And Piso to adopted empire brought.
How shall I then my doubtful thoughts express,
That must his sufferings both regret and bless?
For when his early valour Heaven had cross'd;
And all at Worcester but the honour lost;
Forced into exile from his rightful throne,
He made all countries where he came his own;
And viewing monarchs' secret arts of sway,
A royal factor for his kingdoms lay.
Thus banish'd David spent abroad his time,
When to be God's anointed was his crime;
And when restored, made his proud neighbours rue
Those choice remarks he from his travels drew.
Nor is he only by afflictions shown
To conquer other realms, but rule his own:
Recovering hardly what he lost before,
His right endears it much; his purchase more.
Inured to suffer ere he came to reign,
No rash procedure will his actions stain:
To business, ripen'd by digestive thought,
His future rule is into method brought:
As they who first proportion understand,
With easy practice reach a master's hand.
Well might the ancient poets then confer
On Night the honour'd name of Counsellor,
Since, struck with rays of prosperous fortune blind,
We light alone in dark afflictions find.
In such adversities to sceptre train'd,
The name of Great his famous grandsire gain'd:
Who yet a king alone in name and right,
With hunger, cold, and angry Jove did fight;
Shock'd by a covenanting league's vast powers,
As holy and as catholic as ours:
Till fortune's fruitless spite had made it known,
Her blows, not shook, but riveted, his throne.

Some lazy ages, lost in sleep and ease,
No action leave to busy chronicles:
Such, whose supine felicity but makes
In story chasms, in epoch's mistakes;
O'er whom Time gently shakes his wings of down,
Till, with his silent sickle, they are mown.
Such is not Charles' too, too active age,
Which, govern'd by the wild distemper'd rage
Of some black star infecting all the skies,
Made him at his own cost, like Adam, wise.
Tremble, ye nations, which, secure before,
Laugh'd at those arms that 'gainst ourselves we bore;
Roused by the lash of his own stubborn tail,
Our lion now will foreign foes assail.
With alga who the sacred altar strews?
To all the sea-gods Charles an offering owes:
A bull to thee, Portumnus, shall be slain,
A lamb to you, ye Tempests of the main:
For those loud storms that did against him roar,
Have cast his shipwreck'd vessel on the shore.
Yet as wise artists mix their colours so,
That by degrees they from each other go;
Black steals unheeded from the neighbouring white,
Without offending the well-cozen'd sight:
So on us stole our blessed change; while we
The effect did feel, but scarce the manner see.
Frosts that constrain the ground, and birth deny
To flowers that in its womb expecting lie,
Do seldom their usurping power withdraw,
But raging floods pursue their hasty thaw.
Our thaw was mild, the cold not chased away,
But lost in kindly heat of lengthen'd day.
Heaven would no bargain for its blessings drive,
But what we could not pay for, freely give.
The Prince of peace would like himself confer
A gift unhoped, without the price of war:
Yet, as he knew his blessing's worth, took care,
That we should know it by repeated prayer;
Which storm'd the skies, and ravish'd Charles from thence,
As heaven itself is took by violence.
Booth's forward valour only served to show
He durst that duty pay we all did owe.
The attempt was fair; but Heaven's prefixed hour
Not come: so like the watchful traveller,
That by the moon's mistaken light did rise,
Lay down again, and closed his weary eyes.
'Twas Monk whom Providence design'd to loose
Those real bonds false freedom did impose.
The blessed saints that watch'd this turning scene,
Did from their stars with joyful wonder lean,
To see small clues draw vastest weights along,
Not in their bulk, but in their order, strong.
Thus pencils can by one slight touch restore
Smiles to that changed face that wept before.
With ease such fond chimeras we pursue,
As fancy frames for fancy to subdue:
But when ourselves to action we betake,
It shuns the mint like gold that chemists make.
How hard was then his task! at once to be,
What in the body natural we see!
Man's Architect distinctly did ordain
The charge of muscles, nerves, and of the brain,
Through viewless conduits spirits to dispense;
The springs of motion from the seat of sense.
'Twas not the hasty product of a day,
But the well-ripen'd fruit of wise delay.
He, like a patient angler, ere he strook,
Would let him play a while upon the hook.
Our healthful food the stomach labours thus,
At first embracing what it straight doth crush.
Wise leeches will not vain receipts obtrude,
While growing pains pronounce the humours crude:
Deaf to complaints, they wait upon the ill,
Till some safe crisis authorise their skill.
Nor could his acts too close a vizard wear,
To 'scape their eyes whom guilt had taught to fear,
And guard with caution that polluted nest,
Whence Legion twice before was dispossess'd:
Once sacred house; which, when they enter'd in,
They thought the place could sanctify a sin;
Like those that vainly hoped kind Heaven would wink,
While to excess on martyrs' tombs they drink.
And as devouter Turks first warn their souls
To part, before they taste forbidden bowls:
So these, when their black crimes they went about,
First timely charm'd their useless conscience out.
Religion's name against itself was made;
The shadow served the substance to invade:
Like zealous missions, they did care pretend
Of souls in show, but made the gold their end.
The incensed powers beheld with scorn from high
An heaven so far distant from the sky,
Which durst, with horses' hoofs that beat the ground,
And martial brass, belie the thunder's sound.
'Twas hence at length just vengeance thought it fit
To speed their ruin by their impious wit.
Thus Sforza, cursed with a too fertile brain,
Lost by his wiles the power his wit did gain.
Henceforth their fougue must spend at lesser rate,
Than in its flames to wrap a nation's fate.
Suffer'd to live, they are like helots set,
A virtuous shame within us to beget.
For by example most we sinn'd before,
And glass-like clearness mix'd with frailty bore.
But, since reform'd by what we did amiss,
We by our sufferings learn to prize our bliss:
Like early lovers, whose unpractised hearts
Were long the May-game of malicious arts,
When once they find their jealousies were vain,
With double heat renew their fires again.
'Twas this produced the joy that hurried o'er
Such swarms of English to the neighbouring shore,
To fetch that prize, by which Batavia made
So rich amends for our impoverish'd trade.
Oh! had you seen from Schevelin's barren shore,
(Crowded with troops, and barren now no more,)
Afflicted Holland to his farewell bring
True sorrow, Holland to regret a king!
While waiting him his royal fleet did ride,
And willing winds to their lower'd sails denied.
The wavering streamers, flags, and standard out,
The merry seamen's rude but cheerful shout:
And last the cannon's voice, that shook the skies,
And as it fares in sudden ecstasies,
At once bereft us both of ears and eyes.
The Naseby, now no longer England's shame,
But better to be lost in Charles' name,
(Like some unequal bride in nobler sheets)
Receives her lord: the joyful London meets
The princely York, himself alone a freight;
The Swiftsure groans beneath great Gloster's weight:
Secure as when the halcyon breeds, with these,
He that was born to drown might cross the seas.
Heaven could not own a Providence, and take
The wealth three nations ventured at a stake.
The same indulgence Charles' voyage bless'd,
Which in his right had miracles confess'd.
The winds that never moderation knew,
Afraid to blow too much, too faintly blew;
Or, out of breath with joy, could not enlarge
Their straighten'd lungs, or conscious of their charge.
The British Amphitrite, smooth and clear,
In richer azure never did appear;
Proud her returning prince to entertain
With the submitted fasces of the main.
And welcome now, great monarch, to your own!
Behold the approaching cliffs of Albion:
It is no longer motion cheats your view,
As you meet it, the land approacheth you.
The land returns, and, in the white it wears,
The marks of penitence and sorrow bears.
But you, whose goodness your descent doth show,
Your heavenly parentage and earthly too;
By that same mildness, which your father's crown
Before did ravish, shall secure your own.
Not tied to rules of policy, you find
Revenge less sweet than a forgiving mind.
Thus, when the Almighty would to Moses give
A sight of all he could behold and live;
A voice before his entry did proclaim
Long-suffering, goodness, mercy, in his name.
Your power to justice doth submit your cause,
Your goodness only is above the laws;
Whose rigid letter, while pronounced by you,
Is softer made. So winds that tempests brew,
When through Arabian groves they take their flight,
Made wanton with rich odours, lose their spite.
And as those lees, that trouble it, refine
The agitated soul of generous wine;
So tears of joy, for your returning spilt,
Work out, and expiate our former guilt.
Methinks I see those crowds on Dover's strand,
Who, in their haste to welcome you to land,
Choked up the beach with their still growing store,
And made a wilder torrent on the shore:
While, spurr'd with eager thoughts of past delight,
Those, who had seen you, court a second sight;
Preventing still your steps, and making haste
To meet you often wheresoe'er you past.
How shall I speak of that triumphant day,
When you renew'd the expiring pomp of May!
(A month that owns an interest in your name:
You and the flowers are its peculiar claim.)
That star that at your birth shone out so bright,
It stain'd the duller sun's meridian light,
Did once again its potent fires renew,
Guiding our eyes to find and worship you.

And now Time's whiter series is begun,
Which in soft centuries shall smoothly run:
Those clouds, that overcast your morn, shall fly,
Dispell'd to farthest corners of the sky.
Our nation with united interest blest,
Not now content to poise, shall sway the rest.
Abroad your empire shall no limits know,
But, like the sea, in boundless circles flow.
Your much-loved fleet shall, with a wide command,
Besiege the petty monarchs of the land:
And as old Time his offspring swallow'd down,
Our ocean in its depths all seas shall drown.
Their wealthy trade from pirates' rapine free,
Our merchants shall no more adventurers be:
Nor in the farthest East those dangers fear,
Which humble Holland must dissemble here.
Spain to your gift alone her Indies owes;
For what the powerful takes not, he bestows:
And France, that did an exile's presence fear,
May justly apprehend you still too near.

At home the hateful names of parties cease,
And factious souls are wearied into peace.
The discontented now are only they
Whose crimes before did your just cause betray:
Of those, your edicts some reclaim from sin,
But most your life and blest example win.
Oh, happy prince! whom Heaven hath taught the way,
By paying vows to have more vows to pay!
Oh, happy age! oh times like those alone,
By fate reserved for great Augustus' throne!
When the joint growth of arms and arts foreshow
The world a monarch, and that monarch you."
"Alexander’s Feast; or, the Power of Music","A song in honour of St. Cecilia’s day, 1697.

‘Twas at the royal feast for Persia won   
        By Philip’s warlike son—   
    Aloft in awful state   
    The godlike hero sate   
        On his imperial throne; 
  His valiant peers were placed around,   
Their brows with roses and with myrtles bound   
  (So should desert in arms be crown’d);   
The lovely Thais by his side   
Sate like a blooming Eastern bride 
In flower of youth and beauty’s pride:—   
   Happy, happy, happy pair!   
        None but the brave   
        None but the brave   
  None but the brave deserves the fair! 
   
    Timotheus placed on high   
        Amid the tuneful quire   
With flying fingers touch’d the lyre:   
    The trembling notes ascend the sky   
        And heavenly joys inspire. 
The song began from Jove   
Who left his blissful seats above   
Such is the power of mighty love!   
    A dragon’s fiery form belied the god;   
    Sublime on radiant spires he rode 
    When he to fair Olympia prest,   
    And while he sought her snowy breast,   
  Then round her slender waist he curl’d,   
And stamp’d an image of himself, a sovereign of the world.   
  The listening crowd admire the lofty sound; 
  A present deity! they shout around:   
  A present deity! the vaulted roofs rebound:   
        With ravish’d ears   
        The monarch hears,   
        Assumes the god; 
        Affects to nod,  
    And seems to shake the spheres.   
   
The praise of Bacchus then the sweet musician sung,   
    Of Bacchus ever fair and ever young:   
        The jolly god in triumph comes; 
        Sound the trumpets, beat the drums!   
            Flush’d with a purple grace   
            He shows his honest face:   
Now give the hautboys breath; he comes, he comes!   
    Bacchus, ever fair and young, 
        Drinking joys did first ordain;   
    Bacchus’ blessings are a treasure,   
    Drinking is the soldier’s pleasure:   
        Rich the treasure,   
        Sweet the pleasure, 
    Sweet is pleasure after pain.   
   
    Soothed with the sound, the king grew vain;   
        Fought all his battles o’er again,   
And thrice he routed all his foes, and thrice he slew the slain!   
    The master saw the madness rise, 
    His glowing cheeks, his ardent eyes;   
    And while he Heaven and Earth defied   
    Changed his hand and check’d his pride.   
        He chose a mournful Muse   
        Soft pity to infuse: 
    He sung Darius great and good,   
        By too severe a fate   
    Fallen, fallen, fallen, fallen,   
        Fallen from his high estate.   
    And weltering in his blood; 
    Deserted at his utmost need   
    By those his former bounty fed;   
    On the bare earth exposed he lies   
    With not a friend to close his eyes.   
With downcast looks the joyless victor sate, 
        Revolving in his alter’d soul   
            The various turns of chance below;   
        And now and then a sigh he stole,   
            And tears began to flow.   
   
    The mighty master smiled to see  
    That love was in the next degree;   
    ‘Twas but a kindred sound to move,   
    For pity melts the mind to love.   
        Softly sweet, in Lydian measures   
        Soon he soothed his soul to pleasures. 
    War, he sung, is toil and trouble,   
    Honour but an empty bubble;   
        Never ending, still beginning,   
    Fighting still, and still destroying;   
        If the world be worth thy winning, 
    Think, O think, it worth enjoying:   
        Lovely Thais sits beside thee,   
    Take the good the gods provide thee!   
The many rend the skies with loud applause;   
So Love was crown’d, but Music won the cause.  
    The prince, unable to conceal his pain,   
            Gazed on the fair   
            Who caused his care,   
    And sigh’d and look’d, sigh'd and look’d,   
    Sigh’d and look’d, and sigh’d again:   
  At length with love and wine at once opprest   
  The vanquish'd victor sunk upon her breast.   
   
Now strike the golden lyre again:   
A louder yet, and yet a louder strain!   
Break his bands of sleep asunder 
And rouse him like a rattling peal of thunder.   
        Hark, hark! the horrid sound   
            Has raised up his head:   
            As awaked from the dead   
        And amazed he stares around. 
    Revenge, revenge, Timotheus cries,   
        See the Furies arise!   
        See the snakes that they rear   
        How they hiss in their hair,   
    And the sparkles that flash from their eyes! 
        Behold a ghastly band,   
        Each a torch in his hand!   
  Those are Grecian ghosts, that in battle were slain   
            And unburied remain   
            Inglorious on the plain: 
            Give the vengeance due   
            To the valiant crew!   
  Behold how they toss their torches on high,   
      How they point to the Persian abodes   
  And glittering temples of their hostile gods. 
  The princes applaud with a furious joy:   
  And the king seized a flambeau with zeal to destroy;   
        Thais led the way   
        To light him to his prey,   
  And like another Helen, fired another Troy! 
   
            Thus, long ago,   
    Ere heaving bellows learn’d to blow,   
        While organs yet were mute,   
        Timotheus, to his breathing flute   
            And sounding lyre 
Could swell the soul to rage, or kindle soft desire.   
    At last divine Cecilia came.   
    Inventress of the vocal frame;   
The sweet enthusiast from her sacred store   
    Enlarged the former narrow bounds, 
    And added length to solemn sounds,   
With Nature’s mother-wit, and arts unknown before.   
    Let old Timotheus yield the prize,   
        Or both divide the crown;   
    He raised a mortal to the skies, 
        She drew an angel down!"
"""When You're Lost in Juarez, in the Rain, and It's Eastertime Too"" (audio only)",  Click the icon above to listen to this audio poem.
Magpiety (audio only), Click the icon above to listen to this audio poem.
Shooting the Dog (audio only), Click the icon above to listen to this audio poem.
"Under the Viaduct, 1932 (audio only)", Click the icon above to listen to this audio poem.
How the Pope Is Chosen (audio only), Click the icon above to listen to this audio poem.
A Song for St. Cecilia’s Day,"From harmony, from heavenly harmony,   
      This universal frame began:   
  When nature underneath a heap   
      Of jarring atoms lay,   
    And could not heave her head, 
The tuneful voice was heard from high,   
    ‘Arise, ye more than dead!’   
Then cold, and hot, and moist, and dry,   
  In order to their stations leap,   
     And Music’s power obey. 
From harmony, from heavenly harmony,   
   This universal frame began:   
   From harmony to harmony   
Through all the compass of the notes it ran,   
The diapason closing full in Man. 
  
What passion cannot Music raise and quell?   
    When Jubal struck the chorded shell,   
  His listening brethren stood around,   
    And, wondering, on their faces fell   
  To worship that celestial sound: 
Less than a God they thought there could not dwell   
    Within the hollow of that shell,   
    That spoke so sweetly, and so well.   
What passion cannot Music raise and quell?   
  
    The trumpet’s loud clangour  
      Excites us to arms,   
    With shrill notes of anger,   
      And mortal alarms.   
  The double double double beat   
      Of the thundering drum 
      Cries Hark! the foes come;   
  Charge, charge, 'tis too late to retreat!   
  
    The soft complaining flute,   
    In dying notes, discovers   
    The woes of hopeless lovers, 
Whose dirge is whisper'd by the warbling lute.   
  
    Sharp violins proclaim   
  Their jealous pangs and desperation,   
  Fury, frantic indignation,   
  Depth of pains, and height of passion, 
    For the fair, disdainful dame.   
  
    But O, what art can teach,   
    What human voice can reach,   
      The sacred organ’s praise?   
    Notes inspiring holy love, 
  Notes that wing their heavenly ways   
    To mend the choirs above.   
  
  Orpheus could lead the savage race;   
  And trees unrooted left their place,   
    Sequacious of the lyre; 
But bright Cecilia rais’d the wonder higher:   
When to her organ vocal breath was given,   
  An angel heard, and straight appear’d   
    Mistaking Earth for Heaven.   
  
GRAND CHORUS.


As from the power of sacred lays 
  The spheres began to move,   
And sung the great Creator’s praise   
  To all the Blest above;   
So when the last and dreadful hour   
This crumbling pageant shall devour, 
The trumpet shall be heard on high,   
The dead shall live, the living die,   
And Music shall untune the sky!"
Witchgrass (audio only), Click the icon above to listen to this audio poem.
For the Anniversary of My Death (audio only), Click the icon above to listen to this audio poem.
A Part of Speech [As for the stars they are always on] (audio only), Click the icon above to listen to this audio poem.
Street (audio only), Click the icon above to listen to this audio poem.
The Black Unicorn (audio only), Click the icon above to listen to this audio poem.
Polar Explorer (audio only), Click the icon above to listen to this audio poem.
