Poem Name,Poem Content
The Spirit of the Staircase,"In our game of flight, half-way down
was as near mid-air as it got: a point
of no return we’d fling ourselves at
over and over, riding pillows or trays.
We were quick to smooth the edge
of every step, grinding the carpet to glass
on which we’d lose our grip.
The new stairs were our new toy,
the descent to an odd extension,
four new rooms at flood level
in a sunken garden — a wing
dislocated from a hive. Young bees
with soft stripes and borderless nights,
we’d so far been squared away
in a twin-set of bunkbeds, so tight-knit,
my brother and I once woke up finishing
a conversation begun in a dream.
It had been the simplest exchange,
one I’d give much to return to:
the greetings of shadows unsurprised
at having met beneath the trees
and happy to set off again, alone,
back into the dark."
One of the Lives,"If I had not met the red-haired boy whose father
               had broken a leg parachuting into Provence
to join the resistance in the final stage of the war
               and so had been killed there as the Germans were moving north
out of Italy and if the friend who was with him
               as he was dying had not had an elder brother
who also died young quite differently in peacetime
               leaving two children one of them with bad health
who had been kept out of school for a whole year by an illness
               and if I had written anything else at the top 
of the examination form where it said college
               of your choice or if the questions that day had been
put differently and if a young woman in Kittanning
               had not taught my father to drive at the age of twenty
so that he got the job with the pastor of the big church 
               in Pittsburgh where my mother was working and if 
my mother had not lost both parents when she was a child
               so that she had to go to her grandmother’s in Pittsburgh
I would not have found myself on an iron cot
               with my head by the fireplace of a stone farmhouse
that had stood empty since some time before I was born
               I would not have travelled so far to lie shivering
with fever though I was wrapped in everything in the house
               nor have watched the unctuous doctor hold up his needle
at the window in the rain light of October
               I would not have seen through the cracked pane the darkening
valley with its river sliding past the amber mountains
               nor have wakened hearing plums fall in the small hour
thinking I knew where I was as I heard them fall"
Hard Night,"What words or harder gift
does the light require of me
carving from the dark
this difficult tree?

What place or farther peace
do I almost see
emerging from the night
and heart of me?

The sky whitens, goes on and on.
Fields wrinkle into rows
of cotton, go on and on.
Night like a fling of crows
disperses and is gone.

What song, what home,
what calm or one clarity
can I not quite come to,
never quite see:
this field, this sky, this tree."
Ars Poetica (cocoons),"Six monarch butterfly cocoons
      clinging to the back of your throat—

      you could feel their gold wings trembling.

You were alarmed. You felt infested.
In the downstairs bathroom of the family home,
      gagging to spit them out—
            and a voice saying Don’t, don’t—"
#4,"Do you know how long it has been since a moral choice presented itself

and the wrong choice was made

not two minutes

why is it not quiet between lightning and thunder as if someone were asking

do you have other articulable feelings  if so express them now

tragedy ensues

with a laser blast from the cockpit

the dangled finger of God makes contact

PLEASE CALL FOR SEVERAL THOUSAND PHYSICIANS QUICKLY"
Tomorrow,"Tomorrow 
we are
bones and ash, 
the roots of weeds
poking through
our skulls. 

Today,
simple clothes,
empty mind, 
full stomach,
alive, aware,
right here,
right now.

Drunk on music,
who needs wine?

Come on, 
Sweetheart,
let's go dancing
while we still 
have feet. "
The Meaning of Zero: A Love Poem,"          —Is where space ends called death or infinity?
                         Pablo Neruda, The Book of Questions


A mere eyelid’s distance between you and me.

It took us a long time to discover the number zero.

John’s brother is afraid to go outside.
He claims he knows
the meaning of zero.

I want to kiss you.

A mathematician once told me you can add infinity 
to infinity.

There is a zero vector, which starts and ends
at the same place, its force
and movement impossible
to record with
rays or maps or words.
It intersects yet runs parallel
with all others.

A young man I know 
wants me to prove
the zero vector exists.
I tell him I can't,
but nothing in my world
makes sense without it."
Still Another Day: I,"Today is that day, the day that carried
a desperate light that since has died.
Don't let the squatters know:
let’s keep it all between us,
day, between your bell
and my secret.

Today is dead winter in the forgotten land
that comes to visit me, with a cross on the map
and a volcano in the snow, to return to me,
to return again the water
fallen on the roof of my childhood.
Today when the sun began with its shafts
to tell the story, so clear, so old,
the slanting rain fell like a sword,
the rain my hard heart welcomes.

You, my love, still asleep in August,
my queen, my woman, my vastness, my geography
kiss of mud, the carbon-coated zither,
you, vestment of my persistent song,
today you are reborn again and with the sky’s
black water confuse me and compel me:
I must renew my bones in your kingdom,
I must still uncloud my earthly duties."
Still Another Day: XVII/Men,"The truth is in the prologue.  Death to the romantic fool,
to the expert in solitary confinement,
I’m the same as the teacher from Colombia,
the rotarian from Philadelphia, the merchant
from Paysandu who save his silver
to come here.  We all arrive by different streets,
by unequal languages, at Silence."
Failing and Flying,"Everyone forgets that Icarus also flew.
It’s the same when love comes to an end,
or the marriage fails and people say
they knew it was a mistake, that everybody
said it would never work. That she was
old enough to know better. But anything
worth doing is worth doing badly.
Like being there by that summer ocean
on the other side of the island while
love was fading out of her, the stars
burning so extravagantly those nights that
anyone could tell you they would never last.
Every morning she was asleep in my bed
like a visitation, the gentleness in her
like antelope standing in the dawn mist.
Each afternoon I watched her coming back
through the hot stony field after swimming,
the sea light behind her and the huge sky
on the other side of that. Listened to her
while we ate lunch. How can they say
the marriage failed? Like the people who
came back from Provence (when it was Provence)
and said it was pretty but the food was greasy.
I believe Icarus was not failing as he fell,
but just coming to the end of his triumph."
Searchers,"We gave our dogs a button to sniff,
or a tissue, and they bounded off
confident in their training,
in the power of their senses
to re-create the body,

but after eighteen hours in rubble
where even steel was pulverized
they curled on themselves
and stared up at us
and in their soft huge eyes
we saw mirrored the longing for death:

then we had to beg a stranger
to be a victim and crouch
behind a girder, and let the dogs
discover him and tug him
proudly, with suppressed yaps,
back to Command and the rows
of empty triage tables.

But who will hide from us?
Who will keep digging for us
here in the cloud of ashes?"
Light By Which I Read,"One does not turn to the rose for shade, nor the charred song of the 
      redwing for solace.
This past I patch with words is a flaw in the silvering, 
                                                         memory seen 
        through to.
There I find the shallow autumn waters, the three stolen pears,
The horizon edged with chalk, loose where the fabric frayed.
Each yesterday glacier-scored, each a dark passage illumined by a 
       honeycomb.

                                  *

I begin to fathom the brittle intricacy of the window’s scrim of ice.
For years, I managed without memory—stalled, unnumbered, 
       abridged— 
No more alive than a dismembered saint enthroned in two hundred 
       reliquaries.
Now, it is hard not to say I remember, 
                                      hard, in fact, not to remember.
Now, I hear the filament’s quiver, its annoying high frequency, light 
       by which I read.

                                  *

River mist, mudbanks, and rushes mediate the dark matter 
Between two tomorrows: 
                      one an archive of chance effects, 
The other a necropolis of momentary appearances and sensations.
One, a stain of green, where a second wash bleeds into the first.
The other time-bound, fecund, slick with early rain.

                                  *

As if to impose a final hermeneutic, all at once the cicadas wind down.
The gooseberry bush looms like a moon: each berry taut, sour, aglow.
The creek runs tar in the cloud-light, mercury at dusk.
Then the frogs start up. 
                        Clay-cold at the marrow. A hollow pulse-tick.
And it seems, at last, I’ve shed my scorched and papery husk."
Es/chew,"The better to hear
you with, my dear.

Come right
in, prayer.

Let those who have ears to hear, hear.
(Ab. Sourd, bien sûr.)

Of course, of course.
Amo, amas:

He listens.
She glistens.

Dear god, don't
let me use.

Shadows wave. Wane.
Weather, and in that vein,

a work of translation:
shoot up, get high.

Plough the clouds.
Sky furrows, the brow

of night, an evil
thought, a star

especially bright:
anger, just that.

Scat, track, shit, horse
and what'd he just throw in our yard?

Of night, a needle.
Erose, the petal

of the rosary to ring
god's words around.

Erose, those words
in the mouth of night.

where no teeth
are."
Seeing As [excerpt],"SUPPERADDING HANDCUP COLLARHAND UP SHAFT TO BEAD
TONGUE/RINGDOVE
I ENJOY SKIN TURNING IN BLUE LUMP LATERAL AROUND
1] OHIO
2] THE UTOPIAN SOCIETY



SHE HIS CHEST THE LIFTING ONTO MOVING UP LEFT
A GRASSED-IN PLACE
THE WAY BITE IS AMMA
SPIRAL



INDEX THE DRAGGING UP UNDERSIDE FROM SAC

MIRRORING COMING INTO TRUNK GRIP

THE TEN AFFINITIES TO ORIFICE RED ABOVE
EITHER LATERAL

MIRRORING DRINKING GOURD



SAYING HIS MOVE
SURROUNDING ORIFICE ROSY OVAL
HOMOGENEOUS BONNET AND AIM
TOAD’S THE STRUCTURE AT SLEEP CONECIRCLECONE




HANDCUP THE EAST THE WEST
COLLARHAND THE NORTH THE SOUTH
AGAIN BOLT
FIG
THE FIGMILK CATALYZING PANSY EXTENDING EVERYWHERE
ROLLING OVER THE ONE THE OTHER FIG
WARMING LATERAL SURFACE WARMING-TO THUMB/NIPPLE




SPLIT FIG’S TWO ARCS ABUTMENT THEN ARROW FORCE
BETWEEN THE CHESTS BLUEWHITE"
Angel Saint,"for Ssenono Vicent (9/1984 - 9/2003) 

If I could choose, if it was possible, if I was worthy, if babies homes weren’t crowded 
if aunts and grandparents weren’t overburdened and I could take it all back 
to the point where no man had sinned, I would rather be an angel than a saint.

I would rather float close to God and close to men than be canonized by men. 
I’m dying and I see a light, I’m dying and I see my creator, I’m dying 
and the heat which fills my veins finally calls my lifelong bluffing

and I leave. Life’s been so long in coming and so quick in going — somewhere between 
watching my parents turn hollow and smelling the rainy season come on again
and again life must have happened because now it’s stopping and I can’t find 

the part where life happened at all. Once, madam was explaining a sonnet and the turns 
it can take at the end and the tensions its form carries and I thought my life is less sonnet 
and more rhymed couplet — beginning, it is nearly done and ending, it is still being propelled.

My lantern is fading, my coal is cooling. I want to leave this world and find another, 
not stay remembered here where only Ugandans would notice me looking out 
from prayer cards. They’ll pray and I’ll have to be the mendicant for their 

eyelid lesions and pointed ribs, their mouth sores, night sweats, and patching hair; 
so let me be an angel, let me watch again from above. I’ll stop begging and 
start living; please give it up, please give me up, please — I want to go and meet them — 

the saints I prayed to, the angels who watched over me, the God who made me 
in his image. I want to see if he has shrunken muscles, too and know if his mouth 
grows dry in the night so he wakes swollen and cracking. I want this heat, this choice."
Fascination,"He buys a glass mask; now under the water he can see.
He buys frogfeet to swim to what he sees, and a tube
so he can breathe. After a while he buys a spear
with three barbs, and though he draws the line at a gun with elastics,
now he can impale what he sees. Everything stays away then,
of course, but he is fascinated by his new powers,
he carries his things everywhere in a canvas bag,
and some nights he gets up secretly and in the dark he puts it all on
and gazes at his watery reflection in the mirror of the sideboard.
Everyone sleeps, and the soft flopping of his feet through the house
barely disturbs the mice."
Jaywalking the Is: “First Dream” [Excerpt],"To say sleep works by accumulation is to disregard the
weather in my head.

It makes a genius of the pillow, an apt anthropomorphic
redundancy.

When the story stumbles into its fearless costume &
everyone at the edge of the woods is worried their waiting-
room bravado won’t open to anything but the same door on
the same house that seemed a little off in the morning,
every anecdote has an empty object.

When your own name’s written on the gate, negation is just
something we do.

What’s redundant about the human personal? The urge to cull
an animal pronoun from a procession of wedding guests?

At least reductive absolutes rivet you somewhere closer to
the actual rainfall, adjudicating ultimatums or handling
the ounce of mulch it takes to cover any experience worth
calling tactile.

There’s nothing sharp about a knife in a movie.

& doesn’t it make you fearless & brave to say so.
 "
osculation for easter flower,if we weren't made of soot—which we highly suspected/respected in her garden—she had no garden we did not love her—we did not let her picture fall from our wall forgive & foment—no one kissed me where like bad jewels—good black dirt what song can't do & does—magnificent thumper in the wild 'the secret blackness of milk'—'sordid intimacy of the abyss' when it became a corolla—flickers you are like an angel—yelling for attention—still more still my lamentation is as perfect—an almond a shell her eyes an altitude—amnesic lover gathered her skirts—to the blond chapel altarbirds follow us—herehere herehere
Vietnam Epic Treatment,"It doesn't matter
A damn what's playing—
In the dead of winter
You go, days of 1978 -
79, and we went
Because the soldiers were beautiful
And doomed as Asian jungles
Kept afire Christ-like
In the hopeless war
I did not go to in the end
Because it ended.

The 20th-century?
It was a war
Between peasants on the one side,
Hallucinations on the other.
A peasant is a fire that burns
But is not consumed.
His movie never ends.
It will be beautiful
Every winter of our lives, my love,
As Christ crushes fire into his wounds
And the wounds are a jungle.
Equally, no matter when their movies end,
Hallucinations destroy the destroyers.
That's all.
There has never been a President of the United States.

And the 21st-century?
Hallucination vs. hallucination
In cold battle, in dubious battle,
No battle at all because the peasants
Have gone away far
Into the lost traveler's dream,
Into a passage from Homer,
A woodcutter's hillside
Peacetime superstition movie.
On a cold night, Hector.
On a cold night, Achilles.
Around the savage and the maniac
The woodcutter draws a ring of fire.
It burns all winter long.
He never tires of it
And for good reason:
Every face of the flames is doomed and beautiful;
Every spark that shoots out into the freezing air
Is God's truth
Given us all over again
In the bitter weather of men's
Hallucinations. There has never been
A President of the United States.
There has never been a just war.
There has never been any life
Beyond this circle of firelight
Until now if now is no dream but an Asia."
Upon Discovering My Entire Solution to the Attainment of Immortality Erased from the Blackboard Except the Word 'Save',"If you have seen the snow
somewhere slowly fall
on a bicycle,
then you understand
all beauty will be lost
and that even loss
can be beautiful.
And if you have looked
at a winter garden
and seen not a winter garden
but a meditation on shape,
then you understand why
this season is not
known for its words,
the cold too much 
about the slowing of matter,
not enough about the making of it.
So you are blessed
to forget this way:
jump rope in the ice melt,
a mitten that has lost its hand,
a sun that shines
as if it doesn't mean it.
And if in another season
you see a beautiful woman
use her bare hands
to smooth wrinkles
from her expensive dress
for the sake of dignity,
but in so doing reveal
the outlines of her thighs,
then you will remember
surprise assumes a space
that has first been forgotten,
especially here, where we
rarely speak of it,
where we walk out onto the roofs
of frozen lakes
simply because we're stunned
we really can."
Father Outside,"A black river flows down the center
of each page

& on either side the banks
are wrapped in snow. My father is ink falling

in tiny blossoms, a bottle
wrapped in a paperbag. I want to believe
that if I get the story right

we will rise, newly formed,

that I will stand over him again
as he sleeps outside under the church halogen
only this time I will know

what to say. It is night &
it's snowing & starlings
fill the trees above us, so many it seems

the leaves sing. I can't see them
until they rise together at some hidden signal

& hold the shape of the tree for a moment
before scattering. I wait for his breath
to lift his blanket

so I know he's alive, letting the story settle

into the shape of this city. Three girls in the park
begin to sing something holy, a song
with a lost room inside it

as their prayerbook comes unglued

& scatters. I'll bend
each finger back, until the bottle

falls, until the bone snaps, save him

by destroying his hands. With the thaw
the river will rise & he will be forced
to higher ground. No one

will have to tell him. From my roof I can see
the East River, it looks blackened with oil

but it's only the light. Even now
my father is asleep somewhere. If I followed

the river north I could still reach him."
For John Clare,"Kind of empty in the way it sees everything, the earth gets to its feet and 
        salutes the sky. More of a success at it this time than most
        others it is. The feeling that the sky might be in the back of someone's
        mind. Then there is no telling how many there are. They grace
        everything--bush and tree--to take the roisterer's mind off his
        caroling--so it's like a smooth switch back. To what was aired in
        their previous conniption fit. There is so much to be seen everywhere
        that it's like not getting used to it, only there is so much it
        never feels new, never any different. You are standing looking at that
        building and you cannot take it all in, certain details are already hazy
        and the mind boggles. What will it all be like in five years' time
        when you try to remember? Will there have been boards in between the
        grass part and the edge of the street? As long as that couple is
        stopping to look in that window over there we cannot go. We feel like
        they have to tell us we can, but they never look our way and they are
        already gone, gone far into the future--the night of time. If we could
        look at a photograph of it and say there they are, they never really
        stopped but there they are. There is so much to be said, and on the
        surface of it very little gets said.
        
 There ought to be room for more things, for a spreading out, like.
        Being immersed in the details of rock and field and slope --letting them
        come to you for once, and then meeting them halfway would be so much
        easier--if they took an ingenuous pride in being in one's blood.
        Alas, we perceive them if at all as those things that were meant to be
        put aside-- costumes of the supporting actors or voice trilling at the
        end of a narrow enclosed street. You can do nothing with them. Not even
        offer to pay.
        
 It is possible that finally, like coming to the end of a long,
        barely perceptible rise, there is mutual cohesion and interaction. The
        whole scene is fixed in your mind, the music all present, as though you
        could see each note as well as hear it. I say this because there is an
        uneasiness in things just now. Waiting for something to be over before
        you are forced to notice it. The pollarded trees scarcely bucking the
        wind--and yet it's keen, it makes you fall over. Clabbered sky.
        Seasons that pass with a rush. After all it's their time
        too--nothing says they aren't to make something of it. As for Jenny
        Wren, she cares, hopping about on her little twig like she was tryin'
        to tell us somethin', but that's just it, she couldn't
        even if she wanted to--dumb bird. But the others--and they in some way
        must know too--it would never occur to them to want to, even if they
        could take the first step of the terrible journey toward feeling
        somebody should act, that ends in utter confusion and hopelessness, east
        of the sun and west of the moon. So their comment is: ""No comment.""
        Meanwhile the whole history of probabilities is coming to life, starting
        in the upper left-hand corner, like a sail."
Ken Burns,"          ""There’s no such thing as bop music, but there’s
          such a thing as progress.""—Coleman Hawkins
Although jazz’s sepia, acetates, and lacquers
have dipped the black into silver nitrate,
and are faded little faders, they inflate like lungs.
The pink lung, with its tortoiseshell shellac
appears to bulge, and its inseam exhales
purity, and inhales spoonfuls of tempo.
Purity in jazz, sir, is thwarted and unutilized.
Two hundred years of minstrels, snapping
their red suspenders, corrode and oxidize the air.
Mr. Tambo: What kind of a girl was she?
Zip: She was highly polished; yes, indeed. Her fadder was a varnish-maker....
You see, that rubber pork chop became something.
Bechet’s Shim-Me-Sha-Wabble, from its mold
has been heated and mounted face-to-face with a hinge
so that the machine opens up facing you.
It is not lieder or intermezzo, frozen like trout
beneath the flux and ratamacuing of ice. It is not alpine:
Eingeschlafen auf der Lauer / Oben ist der alte Ritter....
Through the cracked photos, breaking into creosote,
superlatives douse the monoliths: ""virtuoso,"" ""genius.""
But there is a siphoning-off of licking pink jam from the knife:
Negativities: the integrated bands, for example, of alcoholics,
benzedrine-heads, and junkies, or the deranged catastrophe
of Buddy Bolden feeding his hand to a ceiling fan,
or the wicks saturated with amphetamines,
or Buddy Rich telling the trumpet section of ""fuckfaces""
that he’d plink them every seven bars like a neutered werewolf.
When Coleman Hawkins stood half-nude like a mango
in Friedlander’s photo (1956) with his curved man-breasts
sweating from It May Not Be True, he appears modern.
He is not a manqué nostalgic, an item, logistical.
He—lung of aerate, propulsive tub, urgently pumping ninths—
is the living demonifuge, ripping through a blanket of vanilla radio.
Racial animus, intractable sources, faded scriptures,
the pinstripes of the Storyville mudheads, midwives,
and the peach tintypes fitted into ladies’ brooches
are not jazz. This strategy does not puff the uvula’s
blowpipe or bring an axe to the Vanguard.
Rather, it shufflebucks, pantomimes, and dabs slop with a hankie.
Meanwhile, as the onyx rattlesnake of the century
slid by 1960, the year the fedora went up the flue,
jazz, too, opened like a fire in a woman’s ceremony—it did not end.
Ayler had yet to drag the black river into rivulets of need.
Unkempt skinny dips, red vinyl seats of the Southern buses,
and the vinegar cloud of the trees’ harpsichords were made,
too, of a jazz. As the bus ate the road’s tape measure,
the ballrooms closed, the Hickory House sewed
52nd Street into a flytrap enmeshed with liquid static.
The green river you ignore is realized by the black river
growing wings beneath the shoulder blades of the hatchling:—
Coleman Hawkins who morphs with alular quills into a hawk.
Dark patagial marks on underwings, present on all ages and races,
conjured shadows beyond the last section of the long film.
You’re afraid of listening to this lady? He, too, with parade float head,
eyes like flashing lindyhoppers, lunging with the lumpy fabric
of the past, pushing his gauge, a deuce of blips, bloodstream
lush as a viper, is more righteous than scumpteen codification.
In closing sir, the reed was always remoistened while you were in the booth,
cutting the montage sequence. But the pink sequins of Bessie Smith,
quenched with yielding limelight, disappear into dust like eighth notes.
My button ejects and the tongue spits out the disk’s rainbow."
Arms,"I’m late for the birth-
day party, it’s one
of those cool after-

noons when the world
is clear, is made
of glass, the sky

so blue you want to
look up at the very
center of its pupil

in case you get
a glimpse of what
comes after

we leave here.  I’m
thinking my lover’s
sister is thirty-two

today, but I want
to let time stand
still, let the tourists

go on waving their 
America the Beautiful
flags across 49th

Street, let the three
ladies whose hair
is the color of smoke

rising and ghosts
taking leave of their
senses go on laughing,

near the fountain, may
we all not have 
a care in the world.  But

it’s August 23rd,  I must
get on the train, yet 
a tree keeps holding 

my attention, its leaves
luscious from the summer
rain, there’s a canopy

beneath which the Pakistani
man I talked to last
week sells his salty

sauerkraut, lifting
the lid and letting out 
steam each time he

serves it over hot
dogs, and the man
pays him then turns

toward me, his thick
muscled arm tan
in the sun, the tattoo:

BORN
FOR
WAR.  The day

is gone, the people
around me gone, I am
trying not to forget

that I’m a pacifist,
trying not to pay
attention to his name-

brand shorts and sun
glasses that won’t
let you see a glint

of eye behind them,
I’m trying not to watch
him eat the hot dog in two 

bites and nudge the woman
beside him who pushes
a stroller, his arm around

her waist as he pivots and
sees me staring.  Yes he might
leap to the right, grab

my throat punch
me shoot me gut
me clean as a fish

taken from the black glass
of the city’s river street, but
the church bells are tolling,

people are saying
their prayers three blocks
from here in the hushed

dark.  So I take a deep
breath and am no longer
here, I haven’t been

born yet, there is no state
of California, no Gold
Rush or steam

engine, electricity hasn’t 
been invented, people
cross open spaces

on horses, no Middle
Passage, and I watch 
the Huns kill the Visigoths 

who slice the throats 
of every living
Etruscan, a crowning 

city is razed, the virgins
raped, one nation
fights for land

to walk on, then are
walked on until 
someone carves on a cave

wall, then someone 
writes on papyrus, 
until we do it all 

again, right up to
concentration camps, rivers 
flowing with nuclear

waste.  49th Street
floods back, and the man
with the tattoo turns

away, as if he’s decided
not to crack my skull 
open and drink me 

today, the 965th day
of the new century.  War
goes into fifth month.  The church

bells stop and the ladies
get up and walk
toward Radio City 

and while I don’t believe 
in an eye for an eye, I have
a flash lasting no longer

than it takes for a nuclear
blast to render this city
invisible, shadow

of a human arm I’ve torn
from its socket, its left
hand gripping the air."
Hum,"The days are beautiful
The days are beautiful.

I know what days are.
The other is weather.

I know what weather is.
The days are beautiful.

Things are incidental.
Someone is weeping.

I weep for the incidental.
The days are beautiful.

Where is tomorrow?
Everyone will weep.

Tomorrow was yesterday.
The days are beautiful.

Tomorrow was yesterday.
Today is weather.

The sound of the weather
Is everyone weeping.

Everyone is incidental.
Everyone weeps.

The tears of today
Will put out tomorrow.

The rain is ashes.
The days are beautiful.

The rain falls down.
The sound is falling.

The sky is a cloud.
The days are beautiful.

The sky is dust.
The weather is yesterday.

The weather is yesterday.
The sound is weeping.

What is this dust?
The weather is nothing.

The days are beautiful.
The towers are yesterday.

The towers are incidental.
What are these ashes?

Here is the hate
That does not travel.

Here is the robe
That smells of the night

Here are the words
Retired to their books

Here are the stones
Loosed from their settings

Here is the bridge
Over the water

Here is the place
Where the sun came up

Here is a season
Dry in the fireplace.

Here are the ashes.
The days are beautiful."
The Seekers of Lice,"When the boy's head, full of raw torment,
Longs for hazy dreams to swarm in white,
Two charming older sisters come to his bed
With slender fingers and silvery nails.

They sit him at a casement window, thrown
Open on a mass of flowers basking in blue air,
And run the fine, intimidating witchcraft
Of their  fingers through his dew-dank hair.

He listens to their diffident, sing-song breath,
Smelling of elongated honey off the rose,
Broken now and then by a hiss: saliva sucked
Back from the lip, or a longing to be kissed.

He hears their dark eyelashes start in the sweet-
Smelling silence and, through his grey listlessness,
The crackle of small lice dying, beneath
The imperious nails of their soft, electric fingers.

The wine of Torpor wells up in him then
— Near on trance, a harmonica-sigh —
And in their slow caress he feels
The endless ebb and flow of a desire to cry."
Calamus [In Paths Untrodden],"In paths untrodden,
In the growth by margins of pond-waters,
Escaped from the life that exhibits itself,
From all the standards hitherto publish'd, from the pleasures, profits, conformities,
Which too long I was offering to feed my soul,
Clear to me now standards not yet publish'd, clear to me that my soul,
That the soul of the man I speak for rejoices in comrades,
Here by myself away from the clank of the world,
Tallying and talk'd to here by tongues aromatic,
No longer abash'd, (for in this secluded spot I can respond as I would not dare elsewhere,)
Strong upon me the life that does not exhibit itself, yet contains all the rest,
Resolv'd to sing no songs to-day but those of manly attachment,
Projecting them along that substantial life,
Bequeathing hence types of athletic love,
Afternoon this delicious Ninth-month in my forty-first year,
I proceed for all who are or have been young men,
To tell the secret of my nights and days,
To celebrate the need of comrades."
Milton,"Not the poet—though yes,
a poet, aspiring. Old. 
At Big Cup he regards us
slickened with testosterone,
his eyes entertained.  
Though his full hair helps him 
seem a youth in drag 
save for the swags of his neck, 
he can’t but help present
himself as age itself,   
a brand of birthmark
we think we won’t accrue,    
unnerving as June rime
limning a suburban lawn,
as if he were a black man
scouting a Mormon temple.  
His melting candle of body,  
cupped, burns. He grins.

Compare him to the man-crone 
trolling Our Place 
in Des Moines with Frank
Fortuna and Dan Grace
two decades ago: 
Brutally cruising, drunken,
his halo of hair aflame, 
he swaggered to budding men
declaring ""You'll be me!,""
his annunciation denunciation,
then stalked off, sated.
The boys, abashed and angry,
decided time was a virus
you just had to swallow.
""The faggot angel of death,""
Frank baptized him.
Now Frank is fifty-one,
commences drinking at noon. 

Maybe knowing Frank,
or himself an initiate of crones,
and warhorse of Village cafes
whose soldiers now are wraiths, 
(who here knows   
what old men know?),
Milton acts like he belongs.
He steps among tattoos,
buzzed hair, and bashful mouths, 
inhales the caffeine and finds
himself an appropriate chair,
surveying the sipping guys, 
while taking care to seem
a clean old man.
He winks, to summon us 
to the fallen fruit of himself
that if we’ve got guts enough 
we will pick up and eat. "
H. Antecessor,"All halted elegance, you make a paper wolf for me 
then blow into a bottle for the howl. We are so merry 
in the belly of July, knees pressed together, kissing

as we eat, while west, in Gran Dolina, the intact 
skeletons are spread with tools around a cold hearth. 
Trouble yourself: they are deformed 

by a hammering for marrow along the longer 
bones, and on the templar, blackened. 
When man is a study of cut mark and fracture,

woman should be wary. I am not. Cloud-tails float 
high, uncombed, as I, with found weed braided 
simply in my hair, lean to your mouth."
Yellow Beak,"A man owns a green parrot with a yellow beak
that he carries on his shoulder each day to work.
He runs a pet shop and the parrot is his trademark.

Each morning the man winds his way from his bus
through the square, four or five blocks. There goes
the parrot, people say. Then at night, he comes back.

The man himself is nondescript—a little overweight,
thinning hair of no color at all. It's like the parrot owns
the man, not the reverse. Then one day the man dies.

He was old. It was bound to happen. At first people
feel mildly upset. The butcher thinks he has forgotten
a customer who owes him money. The baker thinks

he's catching a cold. Soon they get it right—the parrot
is gone. Time seems out of sorts, but sets itself straight
as people forget. Then years later the fellow who ran

the diner wakes from a dream where he saw the parrot
flying along all by itself, flapping by in the morning
and cruising back home at night. Those were the years

of the man's marriage, the start of his family, the years
when the muddle of his life began to work itself out;
and it's as if the parrot were at the root of it all, linking

the days like pearls on a string. Foolish of course, but
do you see how it might happen? We wake at night
and recall an event that seems to define a fixed period

of time, perhaps the memory of a beat-up bike we had
as a kid, or a particular chair where we sat and laughed
with friends; a house, a book, a piece of music, even

a green parrot winding its way through city streets.
And do you see that bubble of air balanced at the tip
of its yellow beak? That's the time in which we lived."
"Severance Songs, 2.1","2.1

Many tiers make this world pillowed on stone
many collect in their fear to strive.
Yours the face aglow in the cold,
precarious thriver in the song-stung dark.
With glance and lip you collected me.
Where are you? Alien hip I catch you out,
refuse cheshire blazon, unpronounced tremolo.
Now to step into the prints you left.
Winglessly now to embrace your air
on tiptoe, phonetic and misprized answer—
know you me? Tease this mystery? Kiss,
cats, for your dear dog am I, better angled
to see you by night with eyes straight upward
and by your leave to praise and praise."
Souvenir,"Though we vacationed in a castle, though I 
rode you hard one morning to the hum
of bees that buggered lavender, and later
we shared gelato by a spotlit dome
where pigeons looped like coins from a parade—
we weren’t transported back to newlyweds.
We only had a week, between new jobs, 
we both were pinched with guilt at leaving Claire.
When, in our most expensive, most romantic meal,
you laid your sunburned hand upon your heart,
it was just to check the phone was on.

When the trip was good as over—when the train 
would take us overnight to Rome, the flight
would take us home—I had the unimportant
moment I keep having. I wonder if 
we choose what we recall?  
                            The train 
was unromantic, smoky. We found a free
compartment, claimed the two bench seats, and eyed 
the door. Italians who peered in and saw 
your shoes, my auburn hair, our Let’s Go: Rome, 
soon found another car. And we were glad.  
But then, reluctantly, two couples entered, 
settled suitcases on laddered racks, 
exchanged some cautious greetings, chose their spots.
Then each one turned to snacks and magazines.
The miles scrolled by like film into its shell.
Night fell. Each took a toothbrush down the hall.
Returned. Murmured to the one he knew.
The man beside the window pulled the shade.  
We each snapped off our light, slunk down until
our kneecaps almost brushed. And shut our eyes.

Entwined I found us, waking in the dark. 
Our dozen interwoven knees, when jostled, 
swayed, corrected, swayed the other way.  
Knuckles of praying hands were what they seemed.  
Or trees in old growth forests, familiarly 
enmeshed, one mass beneath the night wind’s breath.
Or death, if we are good, flesh among flesh, 
without self consciousness, for once.  
                                       Husband,
five years husband, you slept, our fellow travelers
slept, scuttling through black time and blacker space.
As we neared the lighted station, I closed my eyes.  
Had I been caught awake, I would have moved. "
